timestamp;value
0-1-13-378000;18 
0-1-13-380000;180 
0-1-13-382000;251 
0-1-13-384000;219 
0-1-13-386000;129 
0-1-13-389000;-1 
0-1-13-391000;-78 
0-1-13-393000;-87 
0-1-13-395000;-88 
0-1-13-397000;-11 
0-1-13-399000;90 
0-1-13-401000;172 
0-1-13-403000;250 
0-1-13-405000;211 
0-1-13-407000;118 
0-1-13-409000;4 
0-1-13-411000;-60 
0-1-13-413000;-135 
0-1-13-415000;-85 
0-1-13-416000;-23 
0-1-13-418000;87 
0-1-13-420000;172 
0-1-13-423000;261 
0-1-13-425000;219 
0-1-13-427000;136 
0-1-13-429000;-2 
0-1-13-431000;-95 
0-1-13-433000;-129 
0-1-13-435000;-119 
0-1-13-437000;-48 
0-1-13-439000;85 
0-1-13-441000;162 
0-1-13-443000;218 
0-1-13-445000;205 
0-1-13-447000;97 
0-1-13-449000;-8 
0-1-13-451000;-70 
0-1-13-453000;-106 
0-1-13-455000;-86 
0-1-13-458000;0 
0-1-13-459000;41 
0-1-13-461000;142 
0-1-13-463000;214 
0-1-13-465000;186 
0-1-13-467000;102 
0-1-13-469000;-4 
0-1-13-471000;-93 
0-1-13-473000;-135 
0-1-13-475000;-122 
0-1-13-477000;-57 
0-1-13-479000;45 
0-1-13-481000;172 
0-1-13-483000;212 
0-1-13-485000;189 
0-1-13-487000;96 
0-1-13-489000;-10 
0-1-13-491000;-88 
0-1-13-494000;-109 
0-1-13-496000;-90 
0-1-13-498000;-36 
0-1-13-499000;89 
0-1-13-501000;163 
0-1-13-503000;218 
0-1-13-505000;178 
0-1-13-507000;88 
0-1-13-509000;-7 
0-1-13-511000;-78 
0-1-13-513000;-126 
0-1-13-515000;-84 
0-1-13-517000;-21 
0-1-13-519000;74 
0-1-13-521000;191 
0-1-13-523000;251 
0-1-13-525000;156 
0-1-13-528000;82 
0-1-13-530000;-29 
0-1-13-532000;-124 
0-1-13-534000;-135 
0-1-13-536000;-66 
0-1-13-538000;-26 
0-1-14-283000;185 
0-1-14-285000;199 
0-1-14-288000;148 
0-1-14-290000;-22 
0-1-14-291000;-84 
0-1-14-293000;-126 
0-1-14-295000;-107 
0-1-14-297000;-21 
0-1-14-299000;84 
0-1-14-301000;145 
0-1-14-303000;231 
0-1-14-305000;196 
0-1-14-307000;137 
0-1-14-309000;11 
0-1-14-311000;-54 
0-1-14-313000;-127 
0-1-14-315000;-83 
0-1-14-317000;-18 
0-1-14-319000;27 
0-1-14-322000;157 
0-1-14-324000;211 
0-1-14-326000;171 
0-1-14-328000;101 
0-1-14-330000;17 
0-1-14-332000;-73 
0-1-14-333000;-93 
0-1-14-335000;-78 
0-1-14-337000;-11 
0-1-14-339000;49 
0-1-14-341000;163 
0-1-14-343000;216 
0-1-14-345000;199 
0-1-14-347000;73 
0-1-14-349000;-36 
0-1-14-351000;-98 
0-1-14-353000;-100 
0-1-14-356000;-100 
0-1-14-358000;-32 
0-1-14-360000;45 
0-1-14-362000;146 
0-1-14-364000;238 
0-1-14-366000;188 
0-1-14-368000;99 
0-1-14-370000;-6 
0-1-14-372000;-55 
0-1-14-374000;-115 
0-1-14-375000;-85 
0-1-14-377000;-11 
0-1-14-379000;73 
0-1-14-381000;164 
0-1-14-383000;216 
0-1-14-387000;95 
0-1-14-390000;-9 
0-1-14-392000;-93 
0-1-14-394000;-143 
0-1-14-396000;-94 
0-1-14-398000;-60 
0-1-14-400000;31 
0-1-14-402000;94 
0-1-14-404000;98 
0-1-14-406000;40 
0-1-14-408000;-59 
0-1-14-410000;-198 
0-1-14-412000;-271 
0-1-14-414000;-232 
0-1-14-416000;-234 
0-1-14-417000;-163 
0-1-14-419000;-92 
0-1-14-421000;47 
0-1-14-424000;108 
0-1-14-426000;97 
0-1-14-428000;47 
0-1-14-430000;-11 
0-1-14-432000;-101 
0-1-14-434000;-78 
0-1-14-436000;-15 
0-1-14-438000;62 
0-1-14-440000;141 
0-1-14-442000;261 
0-1-14-444000;275 
0-1-14-446000;232 
0-1-14-448000;122 
0-1-14-450000;-12 
0-1-14-452000;-58 
0-1-14-454000;-91 
0-1-14-456000;-64 
0-1-14-458000;-14 
0-1-14-460000;86 
0-1-14-462000;181 
0-1-14-464000;267 
0-1-14-466000;204 
0-1-14-468000;86 
0-1-14-470000;-12 
0-1-14-472000;-72 
0-1-14-474000;-89 
0-1-14-476000;-61 
0-1-14-478000;1 
0-1-14-480000;98 
0-1-14-482000;178 
0-1-14-484000;245 
0-1-15-111000;-83 
0-1-15-113000;-129 
0-1-15-116000;-113 
0-1-15-118000;-71 
0-1-15-120000;-36 
0-1-15-122000;59 
0-1-15-124000;160 
0-1-15-125000;174 
0-1-15-127000;151 
0-1-15-129000;75 
0-1-15-131000;-4 
0-1-15-133000;-16 
0-1-15-135000;-31 
0-1-15-137000;-8 
0-1-15-139000;48 
0-1-15-141000;123 
0-1-15-143000;185 
0-1-15-145000;187 
0-1-15-147000;96 
0-1-15-150000;-3 
0-1-15-152000;-92 
0-1-15-154000;-113 
0-1-15-156000;-82 
0-1-15-158000;-74 
0-1-15-160000;12 
0-1-15-162000;104 
0-1-15-164000;122 
0-1-15-166000;59 
0-1-15-167000;11 
0-1-15-169000;-75 
0-1-15-171000;-88 
0-1-15-173000;-102 
0-1-15-175000;-105 
0-1-15-177000;-63 
0-1-15-179000;11 
0-1-15-181000;67 
0-1-15-184000;108 
0-1-15-186000;110 
0-1-15-188000;108 
0-1-15-190000;25 
0-1-15-192000;-47 
0-1-15-194000;-101 
0-1-15-196000;-143 
0-1-15-198000;-112 
0-1-15-200000;23 
0-1-15-202000;135 
0-1-15-204000;206 
0-1-15-206000;229 
0-1-15-208000;119 
0-1-15-209000;57 
0-1-15-211000;-36 
0-1-15-213000;-51 
0-1-15-215000;-47 
0-1-15-218000;-66 
0-1-15-220000;11 
0-1-15-222000;127 
0-1-15-224000;156 
0-1-15-226000;179 
0-1-15-228000;160 
0-1-15-230000;81 
0-1-15-232000;-8 
0-1-15-234000;-6 
0-1-15-236000;-20 
0-1-15-238000;10 
0-1-15-240000;97 
0-1-15-242000;128 
0-1-15-244000;136 
0-1-15-246000;118 
0-1-15-248000;40 
0-1-15-249000;-97 
0-1-15-252000;-133 
0-1-15-254000;-168 
0-1-15-256000;-108 
0-1-15-258000;-56 
0-1-15-260000;30 
0-1-15-262000;115 
0-1-15-264000;198 
0-1-15-266000;190 
0-1-15-268000;175 
0-1-15-270000;55 
0-1-15-272000;-38 
0-1-15-274000;-102 
0-1-15-276000;-103 
0-1-15-278000;-28 
0-1-15-280000;43 
0-1-15-282000;141 
0-1-15-284000;183 
0-1-15-286000;167 
0-1-15-289000;138 
0-1-15-291000;28 
0-1-15-292000;-3 
0-1-15-294000;-26 
0-1-15-296000;-60 
0-1-15-298000;9 
0-1-15-300000;65 
0-1-15-302000;147 
0-1-15-304000;191 
0-1-15-306000;163 
0-1-15-308000;82 
0-1-15-310000;-17 
0-1-16-054000;24 
0-1-16-056000;21 
0-1-16-058000;35 
0-1-16-060000;82 
0-1-16-062000;115 
0-1-16-064000;159 
0-1-16-066000;157 
0-1-16-068000;121 
0-1-16-070000;63 
0-1-16-072000;2 
0-1-16-074000;-34 
0-1-16-076000;-117 
0-1-16-078000;-91 
0-1-16-080000;-58 
0-1-16-083000;36 
0-1-16-084000;88 
0-1-16-086000;120 
0-1-16-088000;79 
0-1-16-090000;-4 
0-1-16-092000;-120 
0-1-16-094000;-113 
0-1-16-096000;-94 
0-1-16-098000;-34 
0-1-16-100000;52 
0-1-16-102000;91 
0-1-16-104000;175 
0-1-16-106000;197 
0-1-16-108000;119 
0-1-16-110000;57 
0-1-16-112000;-12 
0-1-16-114000;-26 
0-1-16-117000;-83 
0-1-16-119000;-137 
0-1-16-121000;-79 
0-1-16-123000;13 
0-1-16-124000;138 
0-1-16-126000;159 
0-1-16-128000;146 
0-1-16-130000;97 
0-1-16-132000;41 
0-1-16-134000;-43 
0-1-16-136000;-72 
0-1-16-138000;-114 
0-1-16-140000;-80 
0-1-16-142000;-53 
0-1-16-144000;33 
0-1-16-146000;74 
0-1-16-148000;66 
0-1-16-151000;55 
0-1-16-153000;55 
0-1-16-155000;-89 
0-1-16-157000;-186 
0-1-16-161000;-128 
0-1-16-163000;-20 
0-1-16-165000;52 
0-1-16-166000;18 
0-1-16-168000;3 
0-1-16-170000;-30 
0-1-16-172000;-79 
0-1-16-174000;-123 
0-1-16-176000;-132 
0-1-16-178000;-100 
0-1-16-180000;-27 
0-1-16-182000;11 
0-1-16-185000;57 
0-1-16-187000;68 
0-1-16-189000;-50 
0-1-16-191000;-139 
0-1-16-193000;-231 
0-1-16-195000;-249 
0-1-16-197000;-183 
0-1-16-199000;-110 
0-1-16-201000;-22 
0-1-16-203000;50 
0-1-16-205000;120 
0-1-16-207000;70 
0-1-16-208000;18 
0-1-16-210000;-105 
0-1-16-212000;-250 
0-1-16-214000;-322 
0-1-16-216000;-328 
0-1-16-219000;-244 
0-1-16-221000;-84 
0-1-16-223000;49 
0-1-16-225000;67 
0-1-16-227000;21 
0-1-16-229000;-7 
0-1-16-231000;-95 
0-1-16-233000;-105 
0-1-16-235000;-79 
0-1-16-237000;-6 
0-1-16-239000;-8 
0-1-16-241000;44 
0-1-16-243000;28 
0-1-16-245000;1 
0-1-16-247000;25 
0-1-16-249000;-1 
0-1-16-250000;1 
0-1-16-252000;-10 
0-1-16-255000;3 
0-1-16-942000;168 
0-1-16-945000;208 
0-1-16-947000;127 
0-1-16-949000;-3 
0-1-16-951000;-53 
0-1-16-953000;-49 
0-1-16-955000;-13 
0-1-16-957000;-73 
0-1-16-958000;-6 
0-1-16-960000;81 
0-1-16-962000;219 
0-1-16-964000;291 
0-1-16-966000;281 
0-1-16-968000;154 
0-1-16-970000;3 
0-1-16-972000;-91 
0-1-16-974000;-110 
0-1-16-976000;-146 
0-1-16-979000;-50 
0-1-16-981000;12 
0-1-16-983000;149 
0-1-16-985000;176 
0-1-16-987000;163 
0-1-16-989000;70 
0-1-16-991000;-17 
0-1-16-993000;-77 
0-1-16-995000;-104 
0-1-16-997000;-92 
0-1-16-999000;-92 
0-1-17-000000;-43 
0-1-17-002000;67 
0-1-17-004000;205 
0-1-17-006000;219 
0-1-17-008000;135 
0-1-17-010000;10 
0-1-17-013000;-75 
0-1-17-015000;-148 
0-1-17-017000;-69 
0-1-17-019000;2 
0-1-17-021000;131 
0-1-17-023000;159 
0-1-17-025000;145 
0-1-17-027000;45 
0-1-17-029000;-6 
0-1-17-031000;-141 
0-1-17-033000;-172 
0-1-17-035000;-153 
0-1-17-037000;-63 
0-1-17-039000;16 
0-1-17-041000;106 
0-1-17-042000;86 
0-1-17-044000;111 
0-1-17-046000;22 
0-1-17-049000;-117 
0-1-17-051000;-252 
0-1-17-053000;-242 
0-1-17-055000;-312 
0-1-17-057000;-270 
0-1-17-059000;-194 
0-1-17-061000;-92 
0-1-17-063000;15 
0-1-17-065000;118 
0-1-17-067000;99 
0-1-17-069000;67 
0-1-17-071000;7 
0-1-17-073000;-27 
0-1-17-075000;-93 
0-1-17-077000;-58 
0-1-17-079000;-13 
0-1-17-081000;75 
0-1-17-083000;175 
0-1-17-085000;191 
0-1-17-087000;145 
0-1-17-089000;93 
0-1-17-091000;17 
0-1-17-093000;-2 
0-1-17-095000;-51 
0-1-17-097000;-24 
0-1-17-099000;35 
0-1-17-101000;120 
0-1-17-103000;194 
0-1-17-105000;218 
0-1-17-107000;178 
0-1-17-109000;114 
0-1-17-111000;90 
0-1-17-113000;37 
0-1-17-115000;25 
0-1-17-118000;42 
0-1-17-120000;75 
0-1-17-122000;147 
0-1-17-124000;203 
0-1-17-125000;186 
0-1-17-127000;137 
0-1-17-129000;68 
0-1-17-131000;0 
0-1-17-133000;-41 
0-1-17-135000;-30 
0-1-17-137000;-2 
0-1-17-139000;31 
0-1-17-141000;70 
0-1-17-154000;-30 
0-1-17-156000;-61 
0-1-17-158000;-24 
0-1-17-160000;12 
0-1-17-162000;101 
0-1-17-164000;185 
0-1-17-166000;210 
0-1-17-167000;198 
0-1-17-169000;143 
0-1-17-171000;30 
0-1-17-173000;-22 
0-1-17-175000;-14 
0-1-17-177000;-6 
0-1-17-179000;27 
0-1-17-181000;119 
0-1-17-183000;153 
0-1-17-186000;166 
0-1-17-188000;144 
0-1-17-190000;39 
0-1-17-192000;-41 
0-1-17-194000;-76 
0-1-17-196000;-94 
0-1-17-198000;-51 
0-1-17-200000;22 
0-1-17-202000;91 
0-1-17-204000;190 
0-1-17-206000;204 
0-1-17-208000;131 
0-1-17-209000;34 
0-1-17-211000;-27 
0-1-17-213000;-90 
0-1-17-215000;-44 
0-1-17-217000;-39 
0-1-17-220000;37 
0-1-17-222000;111 
0-1-17-224000;171 
0-1-17-226000;173 
0-1-17-228000;76 
0-1-17-230000;-7 
0-1-17-232000;-63 
0-1-17-234000;-89 
0-1-17-236000;-69 
0-1-17-238000;-73 
0-1-17-240000;-34 
0-1-17-242000;47 
0-1-17-244000;148 
0-1-17-246000;123 
0-1-17-248000;98 
0-1-17-249000;-2 
0-1-17-251000;-84 
0-1-17-253000;-104 
0-1-17-256000;-102 
0-1-17-258000;-65 
0-1-17-262000;125 
0-1-17-264000;179 
0-1-17-266000;199 
0-1-17-268000;116 
0-1-17-270000;39 
0-1-17-272000;-48 
0-1-17-274000;-53 
0-1-17-276000;-66 
0-1-17-278000;-48 
0-1-17-280000;46 
0-1-17-282000;112 
0-1-17-284000;152 
0-1-17-286000;141 
0-1-17-288000;112 
0-1-17-291000;-12 
0-1-17-292000;-78 
0-1-17-294000;-124 
0-1-17-296000;-152 
0-1-17-298000;-64 
0-1-17-300000;1 
0-1-17-302000;110 
0-1-17-304000;163 
0-1-17-306000;169 
0-1-17-308000;142 
0-1-17-310000;29 
0-1-17-312000;-14 
0-1-17-314000;-67 
0-1-17-316000;-93 
0-1-17-318000;-29 
0-1-17-320000;43 
0-1-17-322000;104 
0-1-17-325000;199 
0-1-17-327000;172 
0-1-17-329000;91 
0-1-17-331000;-27 
0-1-17-333000;-111 
0-1-17-334000;-105 
0-1-17-336000;-72 
0-1-17-338000;13 
0-1-17-340000;95 
0-1-17-342000;153 
0-1-17-344000;196 
0-1-17-346000;169 
0-1-17-348000;50 
0-1-17-350000;-74 
0-1-17-352000;-85 
0-1-17-354000;-108 
0-1-17-367000;222 
0-1-17-369000;117 
0-1-17-371000;29 
0-1-17-373000;-71 
0-1-17-374000;-84 
0-1-17-376000;-101 
0-1-17-378000;-37 
0-1-17-380000;47 
0-1-17-382000;158 
0-1-17-384000;207 
0-1-17-386000;210 
0-1-17-388000;118 
0-1-17-390000;18 
0-1-17-393000;-19 
0-1-17-395000;-83 
0-1-17-397000;-92 
0-1-17-399000;-27 
0-1-17-401000;-4 
0-1-17-403000;51 
0-1-17-405000;80 
0-1-17-407000;28 
0-1-17-409000;35 
0-1-17-411000;-39 
0-1-17-413000;-42 
0-1-17-415000;-94 
0-1-17-416000;-117 
0-1-17-418000;-74 
0-1-17-420000;80 
0-1-17-422000;163 
0-1-17-424000;233 
0-1-17-427000;215 
0-1-17-429000;102 
0-1-17-431000;7 
0-1-17-433000;-53 
0-1-17-435000;-63 
0-1-17-437000;-30 
0-1-17-439000;40 
0-1-17-441000;62 
0-1-17-443000;91 
0-1-17-445000;101 
0-1-17-447000;76 
0-1-17-449000;22 
0-1-17-451000;-20 
0-1-17-453000;-47 
0-1-17-455000;-52 
0-1-17-457000;-26 
0-1-17-458000;40 
0-1-17-460000;52 
0-1-17-463000;171 
0-1-17-465000;187 
0-1-17-467000;170 
0-1-17-469000;113 
0-1-17-471000;-10 
0-1-17-473000;-75 
0-1-17-475000;-105 
0-1-17-477000;-106 
0-1-17-479000;-90 
0-1-17-481000;-23 
0-1-17-483000;55 
0-1-17-485000;165 
0-1-17-487000;178 
0-1-17-489000;126 
0-1-17-491000;38 
0-1-17-493000;-17 
0-1-17-495000;-102 
0-1-17-498000;-179 
0-1-17-499000;-177 
0-1-17-501000;-80 
0-1-17-503000;23 
0-1-17-505000;119 
0-1-17-507000;180 
0-1-17-509000;139 
0-1-17-511000;59 
0-1-17-513000;-2 
0-1-17-515000;-49 
0-1-17-517000;-94 
0-1-17-519000;-102 
0-1-17-521000;-66 
0-1-17-523000;60 
0-1-17-525000;152 
0-1-17-527000;193 
0-1-17-529000;141 
0-1-17-532000;13 
0-1-17-534000;-96 
0-1-17-536000;-120 
0-1-17-538000;-138 
0-1-17-540000;-21 
0-1-17-541000;109 
0-1-17-543000;219 
0-1-17-545000;206 
0-1-17-547000;181 
0-1-17-549000;86 
0-1-17-551000;-7 
0-1-17-553000;-36 
0-1-17-555000;-52 
0-1-17-557000;-40 
0-1-17-559000;-19 
0-1-17-561000;50 
0-1-17-563000;101 
0-1-17-566000;130 
0-1-17-578000;-281 
0-1-17-580000;-263 
0-1-17-582000;-135 
0-1-17-583000;-82 
0-1-17-585000;-48 
0-1-17-587000;-129 
0-1-17-589000;-185 
0-1-17-591000;-236 
0-1-17-593000;-165 
0-1-17-595000;-113 
0-1-17-597000;-48 
0-1-17-600000;23 
0-1-17-602000;109 
0-1-17-604000;163 
0-1-17-606000;186 
0-1-17-608000;198 
0-1-17-610000;113 
0-1-17-612000;-25 
0-1-17-614000;-95 
0-1-17-616000;-96 
0-1-17-618000;-93 
0-1-17-620000;-42 
0-1-17-622000;99 
0-1-17-624000;185 
0-1-17-625000;291 
0-1-17-627000;296 
0-1-17-629000;186 
0-1-17-631000;70 
0-1-17-633000;-24 
0-1-17-636000;-87 
0-1-17-638000;-108 
0-1-17-640000;-39 
0-1-17-642000;69 
0-1-17-644000;196 
0-1-17-646000;281 
0-1-17-648000;215 
0-1-17-650000;123 
0-1-17-652000;31 
0-1-17-654000;-43 
0-1-17-656000;-102 
0-1-17-658000;-105 
0-1-17-660000;-21 
0-1-17-662000;53 
0-1-17-664000;111 
0-1-17-666000;93 
0-1-17-667000;27 
0-1-17-670000;-91 
0-1-17-672000;-208 
0-1-17-674000;-240 
0-1-17-676000;-192 
0-1-17-678000;-39 
0-1-17-680000;87 
0-1-17-682000;231 
0-1-17-684000;283 
0-1-17-688000;238 
0-1-17-690000;130 
0-1-17-692000;0 
0-1-17-694000;-115 
0-1-17-696000;-157 
0-1-17-698000;-135 
0-1-17-700000;-50 
0-1-17-702000;10 
0-1-17-705000;97 
0-1-17-707000;118 
0-1-17-708000;73 
0-1-17-710000;11 
0-1-17-712000;-50 
0-1-17-714000;-132 
0-1-17-716000;-195 
0-1-17-718000;-250 
0-1-17-720000;-164 
0-1-17-722000;-26 
0-1-17-724000;126 
0-1-17-726000;195 
0-1-17-728000;247 
0-1-17-730000;184 
0-1-17-732000;27 
0-1-17-734000;-68 
0-1-17-736000;-118 
0-1-17-739000;-106 
0-1-17-741000;-63 
0-1-17-743000;5 
0-1-17-745000;34 
0-1-17-747000;68 
0-1-17-749000;22 
0-1-17-750000;-31 
0-1-17-752000;-70 
0-1-17-754000;-98 
0-1-17-756000;-96 
0-1-17-758000;-32 
0-1-17-760000;16 
0-1-17-762000;85 
0-1-17-764000;144 
0-1-17-766000;136 
0-1-17-768000;45 
0-1-17-770000;-161 
0-1-17-773000;-243 
0-1-17-775000;-286 
0-1-17-777000;-218 
0-1-17-779000;-103 
0-1-17-791000;65 
0-1-17-792000;-31 
0-1-17-794000;-141 
0-1-17-796000;-185 
0-1-17-798000;-175 
0-1-17-800000;-87 
0-1-17-802000;-19 
0-1-17-804000;2 
0-1-17-807000;-21 
0-1-17-809000;-16 
0-1-17-811000;-2 
0-1-17-813000;-25 
0-1-17-815000;-62 
0-1-17-817000;-22 
0-1-17-819000;14 
0-1-17-821000;58 
0-1-17-823000;139 
0-1-17-825000;184 
0-1-17-827000;181 
0-1-17-829000;108 
0-1-17-831000;17 
0-1-17-833000;-88 
0-1-17-834000;-148 
0-1-17-836000;-157 
0-1-17-838000;-176 
0-1-17-840000;-137 
0-1-17-843000;-188 
0-1-17-845000;-217 
0-1-17-847000;-135 
0-1-17-849000;-85 
0-1-17-851000;-29 
0-1-17-853000;-47 
0-1-17-855000;-42 
0-1-17-857000;-49 
0-1-17-859000;-20 
0-1-17-861000;36 
0-1-17-863000;147 
0-1-17-865000;203 
0-1-17-867000;194 
0-1-17-869000;122 
0-1-17-871000;-8 
0-1-17-873000;-69 
0-1-17-874000;-93 
0-1-17-877000;-83 
0-1-17-879000;-64 
0-1-17-881000;36 
0-1-17-883000;112 
0-1-17-885000;93 
0-1-17-887000;70 
0-1-17-889000;37 
0-1-17-891000;-64 
0-1-17-893000;-117 
0-1-17-895000;-170 
0-1-17-897000;-139 
0-1-17-899000;-126 
0-1-17-901000;-76 
0-1-17-903000;10 
0-1-17-905000;81 
0-1-17-907000;117 
0-1-17-909000;55 
0-1-17-912000;-36 
0-1-17-914000;-87 
0-1-17-916000;-144 
0-1-17-917000;-145 
0-1-17-919000;-95 
0-1-17-921000;5 
0-1-17-923000;89 
0-1-17-925000;111 
0-1-17-927000;64 
0-1-17-929000;-39 
0-1-17-931000;-122 
0-1-17-933000;-156 
0-1-17-935000;-182 
0-1-17-937000;-177 
0-1-17-939000;-66 
0-1-17-941000;41 
0-1-17-943000;75 
0-1-17-946000;114 
0-1-17-948000;109 
0-1-17-950000;53 
0-1-17-952000;-30 
0-1-17-954000;-52 
0-1-17-956000;-95 
0-1-17-958000;-41 
0-1-17-959000;17 
0-1-17-961000;80 
0-1-17-963000;159 
0-1-17-965000;174 
0-1-17-967000;178 
0-1-17-969000;174 
0-1-17-971000;109 
0-1-17-973000;79 
0-1-17-975000;41 
0-1-17-977000;69 
0-1-17-980000;141 
0-1-17-982000;223 
0-1-17-984000;225 
0-1-17-986000;241 
0-1-17-988000;212 
0-1-17-990000;143 
0-1-18-003000;169 
0-1-18-005000;230 
0-1-18-007000;212 
0-1-18-009000;113 
0-1-18-011000;17 
0-1-18-014000;-36 
0-1-18-016000;-39 
0-1-18-018000;8 
0-1-18-020000;53 
0-1-18-022000;143 
0-1-18-024000;257 
0-1-18-026000;299 
0-1-18-028000;265 
0-1-18-030000;92 
0-1-18-032000;-9 
0-1-18-034000;-51 
0-1-18-036000;-59 
0-1-18-038000;-20 
0-1-18-040000;76 
0-1-18-041000;209 
0-1-18-043000;342 
0-1-18-045000;395 
0-1-18-047000;333 
0-1-18-050000;242 
0-1-18-052000;145 
0-1-18-054000;71 
0-1-18-056000;-56 
0-1-18-058000;-54 
0-1-18-060000;37 
0-1-18-062000;141 
0-1-18-064000;269 
0-1-18-066000;279 
0-1-18-068000;218 
0-1-18-070000;170 
0-1-18-072000;101 
0-1-18-074000;31 
0-1-18-076000;-14 
0-1-18-078000;2 
0-1-18-080000;70 
0-1-18-082000;152 
0-1-18-084000;246 
0-1-18-086000;210 
0-1-18-088000;145 
0-1-18-090000;39 
0-1-18-092000;-61 
0-1-18-094000;-131 
0-1-18-096000;-113 
0-1-18-098000;-53 
0-1-18-100000;42 
0-1-18-102000;140 
0-1-18-104000;247 
0-1-18-106000;285 
0-1-18-108000;300 
0-1-18-110000;252 
0-1-18-112000;192 
0-1-18-116000;93 
0-1-18-119000;98 
0-1-18-121000;145 
0-1-18-123000;228 
0-1-18-124000;278 
0-1-18-126000;261 
0-1-18-128000;141 
0-1-18-130000;16 
0-1-18-132000;-49 
0-1-18-134000;-112 
0-1-18-136000;-89 
0-1-18-138000;37 
0-1-18-140000;163 
0-1-18-142000;321 
0-1-18-144000;397 
0-1-18-146000;335 
0-1-18-148000;308 
0-1-18-150000;262 
0-1-18-153000;156 
0-1-18-155000;105 
0-1-18-157000;70 
0-1-18-159000;89 
0-1-18-161000;159 
0-1-18-163000;226 
0-1-18-165000;280 
0-1-18-166000;309 
0-1-18-168000;289 
0-1-18-170000;203 
0-1-18-172000;91 
0-1-18-174000;-92 
0-1-18-176000;-118 
0-1-18-178000;-126 
0-1-18-180000;-71 
0-1-18-182000;-68 
0-1-18-184000;5 
0-1-18-187000;78 
0-1-18-189000;114 
0-1-18-191000;132 
0-1-18-193000;51 
0-1-18-195000;55 
0-1-18-197000;91 
0-1-18-199000;100 
0-1-18-201000;176 
0-1-18-203000;231 
0-1-18-205000;312 
0-1-18-214000;-1 
0-1-18-216000;-64 
0-1-18-218000;-36 
0-1-18-221000;38 
0-1-18-223000;118 
0-1-18-225000;143 
0-1-18-227000;123 
0-1-18-229000;73 
0-1-18-231000;21 
0-1-18-233000;-29 
0-1-18-235000;-115 
0-1-18-237000;-132 
0-1-18-239000;-164 
0-1-18-241000;-160 
0-1-18-243000;-42 
0-1-18-245000;6 
0-1-18-247000;76 
0-1-18-249000;110 
0-1-18-250000;102 
0-1-18-252000;59 
0-1-18-254000;30 
0-1-18-257000;-16 
0-1-18-259000;-32 
0-1-18-261000;34 
0-1-18-263000;37 
0-1-18-265000;71 
0-1-18-267000;101 
0-1-18-269000;60 
0-1-18-271000;-48 
0-1-18-273000;-187 
0-1-18-275000;-274 
0-1-18-277000;-271 
0-1-18-279000;-230 
0-1-18-281000;-110 
0-1-18-283000;-33 
0-1-18-285000;-23 
0-1-18-287000;-18 
0-1-18-289000;-76 
0-1-18-291000;-154 
0-1-18-293000;-163 
0-1-18-295000;-162 
0-1-18-297000;-235 
0-1-18-299000;-216 
0-1-18-301000;-183 
0-1-18-303000;-148 
0-1-18-305000;-92 
0-1-18-307000;-37 
0-1-18-309000;-8 
0-1-18-311000;15 
0-1-18-313000;12 
0-1-18-315000;13 
0-1-18-317000;-107 
0-1-18-319000;-148 
0-1-18-321000;-218 
0-1-18-323000;-128 
0-1-18-326000;-31 
0-1-18-328000;43 
0-1-18-330000;46 
0-1-18-332000;6 
0-1-18-333000;-97 
0-1-18-335000;-182 
0-1-18-337000;-257 
0-1-18-339000;-227 
0-1-18-341000;-127 
0-1-18-343000;-48 
0-1-18-345000;99 
0-1-18-347000;149 
0-1-18-349000;129 
0-1-18-351000;-19 
0-1-18-353000;-115 
0-1-18-355000;-209 
0-1-18-357000;-215 
0-1-18-360000;-101 
0-1-18-362000;27 
0-1-18-364000;128 
0-1-18-366000;45 
0-1-18-368000;2 
0-1-18-370000;-25 
0-1-18-372000;-105 
0-1-18-374000;-105 
0-1-18-375000;-66 
0-1-18-377000;87 
0-1-18-379000;214 
0-1-18-381000;251 
0-1-18-383000;81 
0-1-18-385000;66 
0-1-18-387000;109 
0-1-18-389000;135 
0-1-18-391000;114 
0-1-18-394000;33 
0-1-18-396000;-22 
0-1-18-398000;-36 
0-1-18-400000;3 
0-1-18-402000;91 
0-1-18-404000;218 
0-1-18-406000;354 
0-1-18-408000;416 
0-1-18-410000;305 
0-1-18-412000;114 
0-1-18-414000;-168 
0-1-18-425000;441 
0-1-18-427000;368 
0-1-18-430000;275 
0-1-18-432000;179 
0-1-18-434000;103 
0-1-18-436000;4 
0-1-18-438000;3 
0-1-18-440000;58 
0-1-18-442000;235 
0-1-18-444000;395 
0-1-18-446000;401 
0-1-18-448000;413 
0-1-18-450000;351 
0-1-18-452000;184 
0-1-18-454000;134 
0-1-18-456000;34 
0-1-18-458000;-11 
0-1-18-459000;42 
0-1-18-461000;209 
0-1-18-464000;362 
0-1-18-466000;419 
0-1-18-468000;372 
0-1-18-470000;291 
0-1-18-472000;171 
0-1-18-474000;63 
0-1-18-476000;-134 
0-1-18-478000;-243 
0-1-18-480000;-142 
0-1-18-482000;71 
0-1-18-484000;290 
0-1-18-486000;421 
0-1-18-488000;402 
0-1-18-490000;204 
0-1-18-492000;70 
0-1-18-494000;-49 
0-1-18-496000;-75 
0-1-18-499000;-106 
0-1-18-500000;-3 
0-1-18-502000;82 
0-1-18-504000;190 
0-1-18-506000;247 
0-1-18-508000;284 
0-1-18-510000;238 
0-1-18-512000;154 
